Date,ISIN,Symbol,Price,Source
2025-04-24,INE393P01035,DIAMONDYD.NS,1239.0999755859375,yfinance
2025-04-24,INE989C01012,DIAPOWER.NS,,yfinance
2025-04-24,INE303A01010,DICIND.NS,,yfinance
2025-04-24,INE927C01020,DIGISPICE.NS,,yfinance
2025-04-24,INE731U01010,DIGJAMLTD.NS,,yfinance
2025-04-24,INE836F01026,DISHTV.NS,,yfinance
2025-04-24,INE361B01024,DIVISLAB.NS,,yfinance
2025-04-24,INE935N01012,DIXON.NS,,yfinance
2025-04-24,INE271C01023,DLF.NS,,yfinance
2025-04-24,INE250K01012,DLINKINDIA.NS,,yfinance
2025-04-24,INE192R01011,DMART.NS,,yfinance
2025-04-24,INE016M01021,DNAMEDIA.NS,,yfinance
2025-04-24,INE966A01022,DOLAT.NS,,yfinance
2025-04-24,INE325C01035,DOLLAR.NS,,yfinance
2025-04-24,INE668D01028,DONEAR.NS,114.37000274658203,yfinance
2025-04-24,INE266Y01019,DPABHUSHAN.NS,,yfinance
2025-04-24,INE360C01024,DPSCLTD.NS,13.170000076293945,yfinance
2025-04-24,INE864X01013,DPWIRES.NS,,yfinance
2025-04-24,INE656K01010,DQE.NS,,yfinance
2025-04-24,INE506A01018,DREDGECORP.NS,,yfinance
2025-04-24,INE089A01023,DRREDDY.NS,,yfinance
2025-04-24,INE417B01040,DSSL.NS,,yfinance
2025-04-24,INE341R01014,DTIL.NS,191.1199951171875,yfinance
2025-04-24,INE741L01018,DUCON.NS,,yfinance
2025-04-24,INE477B01010,DVL.NS,376.3500061035156,yfinance
2025-04-24,INE366A01041,DWARKESH.NS,,yfinance
2025-04-24,INE221B01012,DYNAMATECH.NS,6480.0,yfinance
2025-04-24,INE256H01015,DYNPRO.NS,,yfinance
2025-04-24,INE962C01027,EASTSILK.NS,,yfinance
2025-04-24,INE268C01029,EASUNREYRL.NS,,yfinance
2025-04-24,INE726L01019,EBIXFOREX.NS,,yfinance
2025-04-24,INE738I01010,ECLERX.NS,2655.0,yfinance
2025-04-24,INE532F01054,EDELWEISS.NS,,yfinance
2025-04-24,INE216H01027,EDUCOMP.NS,,yfinance
2025-04-24,INE066A01021,EICHERMOT.NS,,yfinance
2025-04-24,INE126A01031,EIDPARRY.NS,,yfinance
2025-04-24,INE276C01014,EIHAHOTELS.NS,,yfinance
2025-04-24,INE230A01023,EIHOTEL.NS,,yfinance
2025-04-24,INE158B01016,EIMCOELECO.NS,1802.800048828125,yfinance
2025-04-24,INE184H01027,EKC.NS,128.72999572753906,yfinance
2025-04-24,INE205B01023,ELECON.NS,,yfinance
2025-04-24,INE086A01029,ELECTCAST.NS,,yfinance
2025-04-24,INE822G01016,ELECTHERM.NS,1121.25,yfinance
2025-04-24,INE285A01027,ELGIEQUIP.NS,,yfinance
2025-04-24,INE819L01012,ELGIRUBCO.NS,62.5,yfinance
2025-04-24,INE548C01032,EMAMILTD.NS,,yfinance
2025-04-24,INE830C01026,EMAMIPAP.NS,,yfinance
2025-04-24,INE778K01012,EMAMIREAL.NS,,yfinance
2025-04-24,INE078A01026,EMCO.NS,,yfinance
2025-04-24,INE296H01011,EMKAY.NS,,yfinance
2025-04-24,INE753K01015,EMMBI.NS,,yfinance
2025-04-24,INE913H01037,ENDURANCE.NS,,yfinance
2025-04-24,INE306C01019,ENERGYDEV.NS,,yfinance
2025-04-24,INE510A01028,ENGINERSIN.NS,182.88999938964844,yfinance
2025-04-24,INE265F01028,ENIL.NS,,yfinance
2025-04-24,INE255A01020,EPL.NS,,yfinance
2025-04-24,INE988K01017,EQUITAS.NS,,yfinance
2025-04-24,INE063P01018,EQUITASBNK.NS,,yfinance
2025-04-24,INE406M01024,ERIS.NS,,yfinance
2025-04-24,INE416L01017,EROSMEDIA.NS,,yfinance
2025-04-24,INE284A01012,ESABINDIA.NS,4658.60009765625,yfinance
2025-04-24,INE042A01014,ESCORTS.NS,3388.300048828125,yfinance
2025-04-24,INE122M01019,ESSARSHPNG.NS,,yfinance
2025-04-24,INE778B01029,ESTER.NS,128.22999572753906,yfinance
2025-04-24,INE063J01011,EUROMULTI.NS,,yfinance
2025-04-24,INE022C01012,EUROTEXIND.NS,,yfinance
2025-04-24,INE128A01029,EVEREADY.NS,328.75,yfinance
2025-04-24,INE295A01018,EVERESTIND.NS,,yfinance
2025-04-24,INE688J01015,EXCEL.NS,0.7599999904632568,yfinance
2025-04-24,INE369A01029,EXCELINDUS.NS,,yfinance
2025-04-24,INE302A01020,EXIDEIND.NS,,yfinance
2025-04-24,INE201K01015,EXPLEOSOL.NS,,yfinance
2025-04-24,INE188A01015,FACT.NS,,yfinance
2025-04-24,INE0DNW01011,FAIRCHEMOR.NS,895.7999877929688,yfinance
2025-04-24,INE045J01026,FCL.NS,,yfinance
2025-04-24,INE220J01025,FCONSUMER.NS,,yfinance
2025-04-24,INE512B01022,FCSSOFT.NS,2.740000009536743,yfinance
2025-04-24,INE258B01022,FDC.NS,426.1499938964844,yfinance
2025-04-24,INE171A01029,FEDERALBNK.NS,,yfinance
2025-04-24,INE623B01027,FEL.NS,,yfinance
2025-04-24,IN9623B01058,FELDVR.NS,,yfinance
2025-04-24,INE737H01014,FIEMIND.NS,1524.5,yfinance
2025-04-24,INE816B01027,FILATEX.NS,45.220001220703125,yfinance
2025-04-24,INE235A01022,FINCABLES.NS,,yfinance
2025-04-24,INE686Y01026,FINEORG.NS,4251.7998046875,yfinance
2025-04-24,INE183A01016,FINPIPE.NS,,yfinance
2025-04-24,INE060J01017,FLEXITUFF.NS,,yfinance
2025-04-24,INE452O01016,FLFL.NS,,yfinance
2025-04-24,INE09N301011,FLUOROCHEM.NS,,yfinance
2025-04-24,INE529A01010,FMGOETZE.NS,,yfinance
2025-04-24,INE360L01017,FMNL.NS,15.25,yfinance
2025-04-24,INE451A01017,FORCEMOT.NS,,yfinance
2025-04-24,INE061F01013,FORTIS.NS,668.4000244140625,yfinance
2025-04-24,INE519A01011,FOSECOIND.NS,3903.300048828125,yfinance
2025-04-24,INE752P01024,FRETAIL.NS,,yfinance
2025-04-24,INE935Q01015,FSC.NS,,yfinance
2025-04-24,INE684F01012,FSL.NS,354.75,yfinance
2025-04-24,INE524A01029,GABRIEL.NS,,yfinance
2025-04-24,INE036B01030,GAEL.NS,,yfinance
2025-04-24,INE129A01019,GAIL.NS,,yfinance
2025-04-24,INE482J01021,GAL.NS,,yfinance
2025-04-24,INE600K01018,GALAXYSURF.NS,2222.5,yfinance
2025-04-24,INE297H01019,GALLANTT.NS,,yfinance
2025-04-24,INE528K01029,GALLISPAT.NS,,yfinance
2025-04-24,INE181G01025,GAMMNINFRA.NS,,yfinance
2025-04-24,INE524B01027,GANDHITUBE.NS,,yfinance
2025-04-24,INE845D01014,GANECOS.NS,1627.300048828125,yfinance
2025-04-24,INE460C01014,GANESHHOUC.NS,1124.4000244140625,yfinance
2025-04-24,INE335W01016,GANGESSECU.NS,,yfinance
2025-04-24,INE526A01016,GARDENSILK.NS,,yfinance
2025-04-24,INE276A01018,GARFIBRES.NS,885.2000122070312,yfinance
2025-04-24,INE152B01027,GATI.NS,,yfinance
2025-04-24,INE287Z01012,GAYAHWS.NS,,yfinance
2025-04-24,INE336H01023,GAYAPROJ.NS,,yfinance
2025-04-24,INE087J01028,GBGLOBAL.NS,,yfinance
2025-04-24,INE852F01015,GDL.NS,,yfinance
2025-04-24,INE916G01016,GEECEE.NS,,yfinance
2025-04-24,INE669X01016,GEEKAYWIRE.NS,,yfinance
2025-04-24,INE727B01026,GENESYS.NS,690.5499877929688,yfinance
2025-04-24,INE949P01018,GENUSPAPER.NS,,yfinance
2025-04-24,INE955D01029,GENUSPOWER.NS,,yfinance
2025-04-24,INE007B01023,GEOJITFSL.NS,,yfinance
2025-04-24,INE878A01011,GEPIL.NS,,yfinance
2025-04-24,INE017A01032,GESHIP.NS,917.0999755859375,yfinance
2025-04-24,INE200A01026,GET&D.NS,,yfinance
2025-04-24,INE538A01037,GFLLIMITED.NS,57.790000915527344,yfinance
2025-04-24,INE534A01028,GFSTEELS.NS,,yfinance
2025-04-24,INE539A01019,GHCL.NS,,yfinance
2025-04-24,INE289B01019,GICHSGFIN.NS,,yfinance
2025-04-24,INE481Y01014,GICRE.NS,,yfinance
2025-04-24,INE047B01011,GILLANDERS.NS,,yfinance
2025-04-24,INE322A01010,GILLETTE.NS,,yfinance
2025-04-24,INE424C01010,GINNIFILA.NS,,yfinance
2025-04-24,INE162A01010,GIPCL.NS,,yfinance
2025-04-24,INE065J01016,GISOLUTION.NS,,yfinance
2025-04-24,INE528A01020,GKWLIMITED.NS,1934.9000244140625,yfinance
2025-04-24,INE068V01023,GLAND.NS,,yfinance
2025-04-24,INE159A01016,GLAXO.NS,,yfinance
2025-04-24,INE935A01035,GLENMARK.NS,,yfinance
2025-04-24,INE540A01017,GLFL.NS,,yfinance
2025-04-24,INE291W01011,GLOBAL.NS,64.44000244140625,yfinance
2025-04-24,INE792H01019,GLOBALVECT.NS,,yfinance
2025-04-24,INE581X01013,GLOBE.NS,2.609999895095825,yfinance
2025-04-24,INE446C01013,GLOBOFFS.NS,,yfinance
2025-04-24,INE615I01010,GLOBUSSPR.NS,,yfinance
2025-04-24,INE075D01018,GMBREW.NS,,yfinance
2025-04-24,INE131A01031,GMDCLTD.NS,,yfinance
2025-04-24,INE541A01023,GMMPFAUDLR.NS,,yfinance
2025-04-24,INE776C01039,GMRINFRA.NS,,yfinance
2025-04-24,INE934S01014,GNA.NS,,yfinance
2025-04-24,INE113A01013,GNFC.NS,,yfinance
2025-04-24,INE426D01013,GOACARBON.NS,488.45001220703125,yfinance
2025-04-24,INE077F01035,GOCLCORP.NS,294.45001220703125,yfinance
2025-04-24,INE260B01028,GODFRYPHLP.NS,,yfinance
2025-04-24,INE925Y01010,GODHA.NS,0.8399999737739563,yfinance
2025-04-24,INE850D01014,GODREJAGRO.NS,795.2999877929688,yfinance
2025-04-24,INE102D01028,GODREJCP.NS,,yfinance
2025-04-24,INE233A01035,GODREJIND.NS,,yfinance
2025-04-24,INE484J01027,GODREJPROP.NS,,yfinance
2025-04-24,INE516K01024,GOENKA.NS,0.949999988079071,yfinance
2025-04-24,INE887G01027,GOKEX.NS,,yfinance
2025-04-24,INE020J01029,GOKUL.NS,,yfinance
2025-04-24,INE314T01025,GOKULAGRO.NS,251.94000244140625,yfinance
2025-04-24,INE973A01010,GOLDENTOBC.NS,,yfinance
2025-04-24,INE025B01017,GOLDIAM.NS,368.95001220703125,yfinance
2025-04-24,INE805A01014,GOLDTECH.NS,66.33000183105469,yfinance
2025-04-24,INE127I01024,GOODLUCK.NS,,yfinance
2025-04-24,INE533A01012,GOODYEAR.NS,,yfinance
2025-04-24,INE177H01013,GPIL.NS,,yfinance
2025-04-24,INE517F01014,GPPL.NS,,yfinance
2025-04-24,INE390G01014,GPTINFRA.NS,,yfinance
2025-04-24,INE101D01020,GRANULES.NS,,yfinance
2025-04-24,INE371A01025,GRAPHITE.NS,,yfinance
2025-04-24,INE047A01021,GRASIM.NS,,yfinance
2025-04-24,INE024L01027,GRAVITA.NS,,yfinance
2025-04-24,INE224A01026,GREAVESCOT.NS,201.8800048828125,yfinance
2025-04-24,INE544R01013,GREENLAM.NS,,yfinance
2025-04-24,INE08ZM01014,GREENPANEL.NS,,yfinance
2025-04-24,INE461C01038,GREENPLY.NS,,yfinance
2025-04-24,INE999K01014,GREENPOWER.NS,13.210000038146973,yfinance
2025-04-24,INE536A01023,GRINDWELL.NS,,yfinance
2025-04-24,INE646C01018,GROBTEA.NS,,yfinance
2025-04-24,INE137I01015,GRPLTD.NS,,yfinance
2025-04-24,INE382Z01011,GRSE.NS,1729.300048828125,yfinance
2025-04-24,INE542A01039,GSCLCEMENT.NS,,yfinance
2025-04-24,INE026A01025,GSFC.NS,,yfinance
2025-04-24,INE246F01010,GSPL.NS,,yfinance
2025-04-24,INE871H01011,GSS.NS,44.970001220703125,yfinance
2025-04-24,INE043A01012,GTL.NS,,yfinance
2025-04-24,INE221H01019,GTLINFRA.NS,1.600000023841858,yfinance
2025-04-24,INE537A01013,GTNIND.NS,,yfinance
2025-04-24,INE302H01017,GTNTEX.NS,,yfinance
2025-04-24,INE869I01013,GTPL.NS,,yfinance
2025-04-24,INE742B01025,GUFICBIO.NS,384.5,yfinance
2025-04-24,INE186A01019,GUJALKALI.NS,641.2999877929688,yfinance
2025-04-24,INE826C01016,GUJAPOLLO.NS,365.1000061035156,yfinance
2025-04-24,INE844O01030,GUJGASLTD.NS,458.8999938964844,yfinance
2025-04-24,INE610B01024,GUJRAFFIA.NS,,yfinance
2025-04-24,INE635Q01029,GULFOILLUB.NS,,yfinance
2025-04-24,INE586G01017,GULFPETRO.NS,,yfinance
2025-04-24,INE255D01024,GULPOLY.NS,,yfinance
2025-04-24,INE251H01024,GVKPIL.NS,3.640000104904175,yfinance
2025-04-24,INE066F01012,HAL.NS,,yfinance
2025-04-24,INE419U01012,HAPPSTMNDS.NS,599.9500122070312,yfinance
2025-04-24,INE939D01015,HARITASEAT.NS,,yfinance
2025-04-24,INE544A01019,HARRMALAYA.NS,,yfinance
2025-04-24,INE982F01036,HATHWAY.NS,14.729999542236328,yfinance
2025-04-24,INE473B01035,HATSUN.NS,,yfinance
2025-04-24,INE176B01034,HAVELLS.NS,1604.5999755859375,yfinance
2025-04-24,INE293B01029,HAVISHA.NS,,yfinance
2025-04-24,INE292B01021,HBLPOWER.NS,,yfinance
2025-04-24,INE550B01022,HBSL.NS,,yfinance
2025-04-24,INE549A01026,HCC.NS,,yfinance
2025-04-24,INE075I01017,HCG.NS,,yfinance
2025-04-24,INE236A01020,HCL-INSYS.NS,14.319999694824219,yfinance
2025-04-24,INE860A01027,HCLTECH.NS,,yfinance
2025-04-24,INE001A01036,HDFC.NS,,yfinance
2025-04-24,INE127D01025,HDFCAMC.NS,,yfinance
2025-04-24,INE040A01034,HDFCBANK.NS,,yfinance
2025-04-24,INE795G01014,HDFCLIFE.NS,,yfinance
2025-04-24,INE191I01012,HDIL.NS,,yfinance
2025-04-24,INE545A01016,HEG.NS,476.70001220703125,yfinance
2025-04-24,INE578A01017,HEIDELBERG.NS,,yfinance
2025-04-24,INE0AJG01018,HEMIPROP.NS,,yfinance
2025-04-24,INE688E01024,HERCULES.NS,,yfinance
2025-04-24,INE978A01027,HERITGFOOD.NS,,yfinance
2025-04-24,INE158A01026,HEROMOTOCO.NS,3954.5,yfinance
2025-04-24,INE782E01017,HESTERBIO.NS,1936.300048828125,yfinance
2025-04-24,INE750M01017,HEXATRADEX.NS,,yfinance
2025-04-24,INE548A01028,HFCL.NS,,yfinance
2025-04-24,INE926X01010,HGINFRA.NS,1126.9000244140625,yfinance
2025-04-24,INE170I01016,HGS.NS,,yfinance
2025-04-24,INE475B01022,HIKAL.NS,416.75,yfinance
2025-04-24,INE557A01011,HIL.NS,,yfinance
2025-04-24,INE788H01017,HILTON.NS,68.13999938964844,yfinance
2025-04-24,INE049A01027,HIMATSEIDE.NS,154.6199951171875,yfinance
2025-04-24,INE038A01020,HINDALCO.NS,,yfinance
2025-04-24,INE310C01029,HINDCOMPOS.NS,,yfinance
2025-04-24,INE531E01026,HINDCOPPER.NS,,yfinance
2025-04-24,INE253A01025,HINDMOTORS.NS,,yfinance
2025-04-24,INE952A01022,HINDNATGLS.NS,,yfinance
2025-04-24,INE345A01011,HINDOILEXP.NS,191.63999938964844,yfinance
2025-04-24,INE094A01015,HINDPETRO.NS,390.45001220703125,yfinance
2025-04-24,INE030A01027,HINDUNILVR.NS,,yfinance
2025-04-24,INE267A01025,HINDZINC.NS,,yfinance
2025-04-24,INE835D01023,HIRECT.NS,,yfinance
2025-04-24,INE598C01011,HISARMETAL.NS,199.0399932861328,yfinance
2025-04-24,INE106T01017,HITECH.NS,,yfinance
2025-04-24,INE120D01012,HITECHCORP.NS,,yfinance
2025-04-24,INE127B01011,HITECHGEAR.NS,,yfinance
2025-04-24,INE102A01024,HLVLTD.NS,13.170000076293945,yfinance
2025-04-24,INE262A01018,HMT.NS,,yfinance
2025-04-24,INE871K01015,HMVL.NS,89.0999984741211,yfinance
2025-04-24,INE254N01018,HNDFDS.NS,,yfinance
2025-04-24,INE671A01010,HONAUT.NS,,yfinance
2025-04-24,INE634A01018,HONDAPOWER.NS,,yfinance
2025-04-24,INE275F01019,HOTELRUGBY.NS,,yfinance
2025-04-24,INE596H01014,HOVS.NS,,yfinance
2025-04-24,INE495S01016,HPL.NS,439.45001220703125,yfinance
2025-04-24,INE019C01026,HSCL.NS,,yfinance
2025-04-24,INE415A01038,HSIL.NS,,yfinance
2025-04-24,INE501G01024,HTMEDIA.NS,,yfinance
2025-04-24,INE703H01016,HUBTOWN.NS,,yfinance
2025-04-24,INE031A01017,HUDCO.NS,,yfinance
2025-04-24,INE275B01026,HUHTAMAKI.NS,201.97000122070312,yfinance
2025-04-24,INE069I01010,IBREALEST.NS,,yfinance
2025-04-24,INE148I01020,IBULHSGFIN.NS,,yfinance
2025-04-24,INE520Y01019,ICEMAKE.NS,,yfinance
2025-04-24,INE090A01021,ICICIBANK.NS,,yfinance
2025-04-24,INE765G01017,ICICIGI.NS,1880.300048828125,yfinance
2025-04-24,INE726G01019,ICICIPRULI.NS,602.3499755859375,yfinance
2025-04-24,INE483B01026,ICIL.NS,,yfinance
2025-04-24,INE725G01011,ICRA.NS,5849.5,yfinance
2025-04-24,INE008A01015,IDBI.NS,83.69999694824219,yfinance
2025-04-24,INE669E01016,IDEA.NS,,yfinance
2025-04-24,INE043D01016,IDFC.NS,,yfinance
2025-04-24,INE092T01019,IDFCFIRSTB.NS,,yfinance
2025-04-24,INE022Q01020,IEX.NS,,yfinance
2025-04-24,INE076C01018,IFBAGRO.NS,,yfinance
2025-04-24,INE559A01017,IFBIND.NS,,yfinance
2025-04-24,INE039A01010,IFCI.NS,,yfinance
2025-04-24,INE133Y01011,IFGLEXPOR.NS,,yfinance
2025-04-24,INE188B01013,IGARASHI.NS,497.54998779296875,yfinance
2025-04-24,INE203G01027,IGL.NS,,yfinance
2025-04-24,INE204A01010,IGPL.NS,,yfinance
2025-04-24,INE530B01024,IIFL.NS,,yfinance
2025-04-24,INE489L01022,IIFLSEC.NS,,yfinance
2025-04-24,INE466L01020,IIFLWAM.NS,,yfinance
2025-04-24,INE886A01014,IITL.NS,211.33999633789062,yfinance
2025-04-24,INE369I01014,IL&FSENGG.NS,,yfinance
2025-04-24,INE975G01012,IL&FSTRANS.NS,,yfinance
2025-04-24,INE172N01012,IMAGICAA.NS,,yfinance
2025-04-24,INE919H01018,IMFA.NS,,yfinance
2025-04-24,INE547E01014,IMPAL.NS,,yfinance
2025-04-24,INE841B01017,INDBANK.NS,37.70000076293945,yfinance
2025-04-24,INE053A01029,INDHOTEL.NS,819.0999755859375,yfinance
2025-04-24,INE383A01012,INDIACEM.NS,291.04998779296875,yfinance
2025-04-24,INE560A01015,INDIAGLYCO.NS,,yfinance
2025-04-24,INE933S01016,INDIAMART.NS,,yfinance
2025-04-24,INE562A01011,INDIANB.NS,,yfinance
2025-04-24,INE061A01014,INDIANCARD.NS,,yfinance
2025-04-24,INE323C01030,INDIANHUME.NS,,yfinance
2025-04-24,INE646L01027,INDIGO.NS,,yfinance
2025-04-24,INE065B01013,INDLMETER.NS,,yfinance
2025-04-24,INE092B01025,INDNIPPON.NS,,yfinance
2025-04-24,INE873D01024,INDOCO.NS,,yfinance
2025-04-24,INE156A01020,INDORAMA.NS,37.380001068115234,yfinance
2025-04-24,INE866K01015,INDOSOLAR.NS,,yfinance
2025-04-24,INE896L01010,INDOSTAR.NS,,yfinance
2025-04-24,INE332H01014,INDOTECH.NS,,yfinance
2025-04-24,INE337M01013,INDOTHAI.NS,1979.0999755859375,yfinance
2025-04-24,INE227G01018,INDOWIND.NS,,yfinance
2025-04-24,INE681B01017,INDRAMEDCO.NS,,yfinance
2025-04-24,INE915B01019,INDSWFTLAB.NS,,yfinance
2025-04-24,INE788B01028,INDSWFTLTD.NS,13.390000343322754,yfinance
2025-04-24,INE611L01021,INDTERRAIN.NS,37.08000183105469,yfinance
2025-04-24,INE095A01012,INDUSINDBK.NS,,yfinance
2025-04-24,INE121J01017,INDUSTOWER.NS,406.5,yfinance
2025-04-24,INE189B01011,INEOSSTYRO.NS,,yfinance
2025-04-24,INE483S01020,INFIBEAM.NS,18.34000015258789,yfinance
2025-04-24,INE344S01016,INFOBEAN.NS,305.45001220703125,yfinance
2025-04-24,INE669A01022,INFOMEDIA.NS,,yfinance
2025-04-24,INE009A01021,INFY.NS,1471.4000244140625,yfinance
2025-04-24,INE177A01018,INGERRAND.NS,3825.300048828125,yfinance
2025-04-24,INE312H01016,INOXLEISUR.NS,,yfinance
2025-04-24,INE066P01011,INOXWIND.NS,,yfinance
2025-04-24,INE070I01018,INSECTICID.NS,,yfinance
2025-04-24,INE020G01017,INSPIRISYS.NS,,yfinance
2025-04-24,INE418N01027,INTEGRA.NS,,yfinance
2025-04-24,INE306R01017,INTELLECT.NS,,yfinance
2025-04-24,INE781A01025,INTENTECH.NS,,yfinance
2025-04-24,INE878H01016,INVENTURE.NS,,yfinance
2025-04-24,INE565A01014,IOB.NS,,yfinance
2025-04-24,INE242A01010,IOC.NS,138.38999938964844,yfinance
2025-04-24,INE485C01011,IOLCP.NS,,yfinance
2025-04-24,INE571A01020,IPCALAB.NS,,yfinance
2025-04-24,INE821I01014,IRB.NS,,yfinance
2025-04-24,INE962Y01021,IRCON.NS,,yfinance
2025-04-24,INE335Y01012,IRCTC.NS,,yfinance
2025-04-24,INE763G01038,ISEC.NS,,yfinance
2025-04-24,INE566K01011,ISFT.NS,,yfinance
2025-04-24,INE732F01019,ISMTLTD.NS,,yfinance
2025-04-24,INE154A01025,ITC.NS,,yfinance
2025-04-24,INE353K01014,ITDC.NS,598.3499755859375,yfinance
2025-04-24,INE686A01026,ITDCEM.NS,,yfinance
2025-04-24,INE248A01017,ITI.NS,277.9700012207031,yfinance
2025-04-24,INE050B01023,IVC.NS,,yfinance
2025-04-24,INE043C01018,IVP.NS,,yfinance
2025-04-24,INE848A01014,IZMO.NS,322.04998779296875,yfinance
2025-04-24,INE168A01041,J&KBANK.NS,,yfinance
2025-04-24,INE199G01027,JAGRAN.NS,,yfinance
2025-04-24,INE048B01027,JAGSNPHARM.NS,239.30999755859375,yfinance
2025-04-24,INE091G01018,JAIBALAJI.NS,,yfinance
2025-04-24,INE070D01027,JAICORPLTD.NS,,yfinance
2025-04-24,INE343D01010,JAIHINDPRO.NS,,yfinance
2025-04-24,INE486B01011,JAINSTUDIO.NS,,yfinance
2025-04-24,INE039C01032,JAMNAAUTO.NS,,yfinance
2025-04-24,INE039O01011,JASH.NS,,yfinance
2025-04-24,INE785A01026,JAYAGROGN.NS,239.38999938964844,yfinance
2025-04-24,INE571B01028,JAYBARMARU.NS,,yfinance
2025-04-24,INE854B01010,JAYNECOIND.NS,,yfinance
2025-04-24,INE364A01020,JAYSREETEA.NS,,yfinance
2025-04-24,INE572A01028,JBCHEPHARM.NS,1609.0999755859375,yfinance
2025-04-24,INE187A01017,JBFIND.NS,,yfinance
2025-04-24,INE927D01028,JBMA.NS,,yfinance
2025-04-24,INE782A01015,JCHAC.NS,,yfinance
2025-04-24,INE802G01018,JETAIRWAYS.NS,,yfinance
2025-04-24,INE544H01014,JHS.NS,,yfinance
2025-04-24,INE796G01012,JINDALPHOT.NS,,yfinance
2025-04-24,INE197D01010,JINDALPOLY.NS,,yfinance
2025-04-24,INE324A01024,JINDALSAW.NS,,yfinance
2025-04-24,INE749A01030,JINDALSTEL.NS,908.0,yfinance
2025-04-24,INE742C01031,JINDRILL.NS,,yfinance
2025-04-24,INE247D01039,JINDWORLD.NS,69.41000366210938,yfinance
2025-04-24,IN9175A01010,JISLDVREQS.NS,,yfinance
2025-04-24,INE175A01038,JISLJALEQS.NS,,yfinance
2025-04-24,INE863T01013,JITFINFRA.NS,,yfinance
2025-04-24,INE023S01016,JIYAECO.NS,,yfinance
2025-04-24,INE823G01014,JKCEMENT.NS,,yfinance
2025-04-24,INE576I01022,JKIL.NS,,yfinance
2025-04-24,INE786A01032,JKLAKSHMI.NS,813.3499755859375,yfinance
2025-04-24,INE789E01012,JKPAPER.NS,,yfinance
2025-04-24,INE573A01042,JKTYRE.NS,,yfinance
2025-04-24,INE412C01023,JMA.NS,,yfinance
2025-04-24,INE890A01024,JMCPROJECT.NS,,yfinance
2025-04-24,INE780C01023,JMFINANCIL.NS,104.22000122070312,yfinance
2025-04-24,INE988E01036,JMTAUTOLTD.NS,,yfinance
2025-04-24,INE839G01010,JOCIL.NS,,yfinance
2025-04-24,INE455F01025,JPASSOCIAT.NS,,yfinance
2025-04-24,INE099J01015,JPINFRATEC.NS,,yfinance
2025-04-24,INE147P01019,JPOLYINVST.NS,,yfinance
2025-04-24,INE351F01018,JPPOWER.NS,15.579999923706055,yfinance
2025-04-24,INE220G01021,JSL.NS,,yfinance
2025-04-24,INE455T01018,JSLHISAR.NS,,yfinance
2025-04-24,INE121E01018,JSWENERGY.NS,,yfinance
2025-04-24,INE824G01012,JSWHL.NS,,yfinance
2025-04-24,INE743C01021,JSWISPL.NS,,yfinance
2025-04-24,INE019A01038,JSWSTEEL.NS,,yfinance
2025-04-24,INE643A01035,JTEKTINDIA.NS,138.4600067138672,yfinance
2025-04-24,INE700A01033,JUBILANT.NS,,yfinance
2025-04-24,INE797F01012,JUBLFOOD.NS,,yfinance
2025-04-24,INE645L01011,JUBLINDS.NS,,yfinance
2025-04-24,INE974C01022,JUMPNET.NS,,yfinance
2025-04-24,INE599M01018,JUSTDIAL.NS,,yfinance
2025-04-24,INE668F01031,JYOTHYLAB.NS,,yfinance
2025-04-24,INE197A01024,JYOTISTRUC.NS,,yfinance
2025-04-24,INE900B01029,KABRAEXTRU.NS,291.75,yfinance
2025-04-24,INE217B01036,KAJARIACER.NS,817.2000122070312,yfinance
2025-04-24,INE437B01014,KAKATCEM.NS,155.33999633789062,yfinance
2025-04-24,INE220B01022,KALPATPOWR.NS,,yfinance
2025-04-24,INE610E01010,KALYANI.NS,,yfinance
2025-04-24,INE314G01014,KALYANIFRG.NS,,yfinance
2025-04-24,INE967C01018,KAMATHOTEL.NS,,yfinance
2025-04-24,INE390H01012,KAMDHENU.NS,,yfinance
2025-04-24,INE879E01037,KANANIIND.NS,,yfinance
2025-04-24,INE138C01024,KANORICHEM.NS,93.5,yfinance
2025-04-24,INE694E01014,KANPRPLA.NS,117.43000030517578,yfinance
2025-04-24,INE531A01024,KANSAINER.NS,265.8999938964844,yfinance
2025-04-24,INE542Z01010,KAPSTON.NS,,yfinance
2025-04-24,INE278R01026,KARDA.NS,,yfinance
2025-04-24,INE725L01011,KARMAENG.NS,,yfinance
2025-04-24,INE036D01028,KARURVYSYA.NS,,yfinance
2025-04-24,INE234I01010,KAUSHALYA.NS,,yfinance
2025-04-24,INE587G01015,KAYA.NS,,yfinance
2025-04-24,INE805C01028,KCP.NS,,yfinance
2025-04-24,INE790B01024,KCPSUGIND.NS,,yfinance
2025-04-24,INE291D01011,KDDL.NS,2933.0,yfinance
2025-04-24,INE389H01022,KEC.NS,738.2999877929688,yfinance
2025-04-24,INE134B01017,KECL.NS,,yfinance
2025-04-24,INE586X01012,KEERTI.NS,,yfinance
2025-04-24,INE878B01027,KEI.NS,2980.5,yfinance
2025-04-24,INE164B01022,KELLTONTEC.NS,114.08999633789062,yfinance
2025-04-24,INE717A01029,KENNAMET.NS,,yfinance
2025-04-24,INE202H01019,KERNEX.NS,,yfinance
2025-04-24,INE087A01019,KESORAMIND.NS,3.440000057220459,yfinance
2025-04-24,INE681C01015,KEYFINSERV.NS,,yfinance
